#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
0.00010308,1.13E-06,0.00035946,5.91E-06,9.05E-05,1.14E-06,0.00071313,1.70E-05
0.00010508,1.17E-06,0.00037406,6.17E-06,9.32E-05,1.18E-06,0.0007192,1.71E-05
0.00010711,1.20E-06,0.00038913,6.44E-06,9.60E-05,1.23E-06,0.00076726,1.83E-05
0.00010917,1.24E-06,0.00040467,6.72E-06,9.89E-05,1.27E-06,0.00081825,1.95E-05
0.00011127,1.28E-06,0.0004207,7.01E-06,0.00010177,1.31E-06,0.00087233,2.09E-05
0.0001134,1.32E-06,0.00043724,7.30E-06,0.00010472,1.36E-06,0.00092968,2.23E-05
0.00011556,1.36E-06,0.00045429,7.61E-06,0.00010772,1.40E-06,0.00099051,2.38E-05
0.00011776,1.40E-06,0.00047188,7.93E-06,0.00011078,1.45E-06,0.001055,2.53E-05
0.00012,1.44E-06,0.00049001,8.25E-06,0.00011389,1.49E-06,0.0011234,2.70E-05
0.00012227,1.49E-06,0.00050871,8.59E-06,0.00011706,1.54E-06,0.0011959,2.88E-05
0.00012457,1.53E-06,0.00052798,8.94E-06,0.00012028,1.59E-06,0.0012727,3.07E-05
0.00012692,1.58E-06,0.00054784,9.30E-06,0.00012356,1.64E-06,0.0013541,3.27E-05
0.0001293,1.62E-06,0.00056831,9.67E-06,0.0001269,1.69E-06,0.0014404,3.48E-05
0.00013172,1.67E-06,0.00058941,1.01E-05,0.00013029,1.74E-06,0.0015319,3.71E-05
0.00013418,1.72E-06,0.00061115,1.04E-05,0.00013374,1.80E-06,0.0016288,3.95E-05
0.00013668,1.77E-06,0.00063356,1.09E-05,0.00013726,1.85E-06,0.0017314,4.20E-05
0.00013922,1.82E-06,0.00065663,1.13E-05,0.00014083,1.91E-06,0.0018402,4.47E-05
0.0001418,1.87E-06,0.00068041,1.17E-05,0.00014446,1.96E-06,0.0019554,4.75E-05
0.00014442,1.92E-06,0.0007049,1.22E-05,0.00014815,2.02E-06,0.0020774,5.05E-05
0.00014709,1.97E-06,0.00073013,1.26E-05,0.0001519,2.08E-06,0.0022066,5.37E-05
0.0001498,2.03E-06,0.00075611,1.31E-05,0.00015572,2.14E-06,0.0023435,5.71E-05
0.00015256,2.08E-06,0.00078287,1.36E-05,0.0001596,2.20E-06,0.0024884,6.07E-05
0.00015536,2.14E-06,0.00081042,1.41E-05,0.00016354,2.26E-06,0.0026418,6.45E-05
0.00015821,2.20E-06,0.0008388,1.46E-05,0.00016755,2.32E-06,0.0028043,6.86E-05
0.0001611,2.26E-06,0.00086801,1.51E-05,0.00017162,2.38E-06,0.0029762,7.28E-05
0.00016405,2.32E-06,0.00089809,1.57E-05,0.00017576,2.45E-06,0.0031582,7.74E-05
