#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
20.849,0.40488,12.346,0.12286,15.766,0.14103,53.124,0.4528
21.039,0.4074,13.029,0.1294,17.04,0.15208,54.364,0.46214
21.719,0.41623,13.768,0.13647,17.138,0.15293,55.477,0.47043
22.227,0.42258,14.569,0.14413,18.056,0.16089,56.375,0.47706
23.673,0.43957,15.444,0.15248,18.665,0.16617,57.598,0.48599
25.523,0.4589,16.403,0.16163,19.38,0.17236,59.15,0.49719
27.751,0.47877,17.463,0.17174,20.014,0.17786,59.151,0.49719
28.086,0.48144,18.644,0.183,20.389,0.1811,59.151,0.49719
29.298,0.49049,19.845,0.19444,20.97,0.18614,59.152,0.4972
30.259,0.49699,19.974,0.19566,21.943,0.19457,59.154,0.49721
31.079,0.50211,21.016,0.20558,22.377,0.19833,59.162,0.49727
31.744,0.50597,21.493,0.21012,24.443,0.21631,59.174,0.49736
32.24,0.5087,23.263,0.22701,24.763,0.21907,59.192,0.49748
33.497,0.51506,25.384,0.24728,26.432,0.23353,59.234,0.49778
36.107,0.52598,28.042,0.27279,27.821,0.24552,59.398,0.49895
38.029,0.53233,31.248,0.30372,29.069,0.25626,59.733,0.50133
39.756,0.53703,31.636,0.3074,30.185,0.26584,60.376,0.50588
40.845,0.53958,33.155,0.32184,31.682,0.27868,61.118,0.5111
41.888,0.54175,33.894,0.32884,32.245,0.28347,61.911,0.51662
42.723,0.54332,36.863,0.35736,33.776,0.29654,62.765,0.52251
43.388,0.54447,37.348,0.36194,35.122,0.30799,63.655,0.5286
44.95,0.54687,40.65,0.39371,36.215,0.31724,64.36,0.53337
46.234,0.54855,42.97,0.41577,37.086,0.32458,65.387,0.54024
47.294,0.54978,44.798,0.43303,37.954,0.33189,67.69,0.55545
47.577,0.55008,46.314,0.4473,38.787,0.33889,69.221,0.56526
47.577,0.55008,47.671,0.46005,40.82,0.35602,71.144,0.57733
47.577,0.55008,49.154,0.47396,43.965,0.38261,73.1,0.58926
47.578,0.55008,50.786,0.48925,46.157,0.40084,74.762,0.59913
47.578,0.55008,51.997,0.50055,47.58,0.41257,76,0.6063
47.578,0.55008,52.938,0.5093,48.792,0.4225,77.131,0.61274
47.58,0.55008,54.204,0.52108,49.885,0.43143,78.129,0.61829
47.585,0.55009,55.937,0.5372,51.5,0.4446,79.888,0.62791
47.588,0.55009,56.914,0.54622,53.422,0.46022,81.07,0.63416
47.592,0.55009,58.643,0.5622,54.921,0.47231,82.085,0.63947
47.597,0.5501,59.935,0.57407,56.084,0.48164,83.319,0.64573
47.608,0.55011,61.152,0.5852,57.135,0.49004,84.92,0.65368
47.677,0.55018,61.908,0.59208,58.139,0.49802,86.146,0.65961
47.803,0.55031,61.908,0.59208,58.284,0.49918,87.089,0.66405
48.025,0.55054,61.908,0.59208,58.285,0.49918,87.94,0.66803
48.425,0.55093,61.908,0.59208,58.285,0.49919,88.134,0.66895
49.157,0.5516,61.909,0.59209,58.288,0.49921,88.794,0.67195
50.733,0.55288,61.911,0.5921,58.297,0.49928,88.992,0.67282
51.025,0.5531,61.914,0.59213,58.309,0.49937,88.997,0.67282
52.57,0.55412,61.919,0.59218,58.333,0.49956,89.032,0.67301
53.636,0.55473,61.931,0.59229,58.416,0.50023,89.19,0.6737
54.628,0.55523,61.95,0.59246,58.643,0.50202,90.438,0.6793
55.42,0.5556,61.996,0.59287,59.065,0.50536,92.393,0.68786
56.458,0.55603,62.168,0.59444,59.775,0.51096,93.67,0.69339
