Ret.Time, min	Absolute Intensity, A.U.	Relative Intensity
123.401	446381	2.35
123.407	444542	2.34
123.412	431876	2.27
123.418	435106	2.29
123.423	438400	2.31
123.429	443980	2.34
123.434	443765	2.34
123.440	452296	2.38
123.445	457553	2.41
123.451	470296	2.48
123.456	475041	2.50
123.462	496206	2.61
123.467	505027	2.66
123.473	523136	2.75
123.478	543834	2.86
123.484	558565	2.94
123.489	578288	3.04
123.495	591914	3.12
123.500	631112	3.32
123.506	649940	3.42
123.511	672943	3.54
123.517	693036	3.65
123.522	729739	3.84
123.528	756907	3.98
123.533	800393	4.21
123.539	823758	4.34
123.544	853679	4.49
123.550	875190	4.61
123.555	928157	4.89
123.561	956788	5.04
123.566	984125	5.18
123.572	1014718	5.34
123.577	1049689	5.52
123.583	1057362	5.57
123.588	1103323	5.81
123.594	1118041	5.88
123.599	1145390	6.03
123.605	1192786	6.28
123.610	1203303	6.33
123.616	1234685	6.50
123.621	1260508	6.63
123.627	1297884	6.83
123.632	1332998	7.02
123.638	1377723	7.25
123.643	1381487	7.27
123.649	1415751	7.45
123.654	1406301	7.40
123.660	1421788	7.48
123.665	1448922	7.63
123.671	1468691	7.73
123.676	1490242	7.84
123.682	1495838	7.87
123.687	1500096	7.90
123.693	1498903	7.89
123.698	1502700	7.91
123.704	1485221	7.82
123.709	1471707	7.75
123.715	1471992	7.75
123.720	1433482	7.54
123.726	1418955	7.47
123.731	1428445	7.52
123.737	1402700	7.38
123.742	1378974	7.26
123.748	1357567	7.15
123.753	1314883	6.92
123.759	1284960	6.76
123.764	1272816	6.70
123.770	1231270	6.48
123.775	1173076	6.17
123.781	1128459	5.94
123.786	1080431	5.69
123.792	1037914	5.46
123.797	992226	5.22
123.803	936285	4.93
123.808	910060	4.79
123.814	869276	4.58
123.819	813483	4.28
123.825	784992	4.13
123.830	752570	3.96
123.836	718461	3.78
123.841	692112	3.64
123.847	662951	3.49
123.852	645993	3.40
123.858	621071	3.27
123.863	596522	3.14
123.869	571138	3.01
123.874	556048	2.93
123.880	549468	2.89
123.885	540581	2.85
123.891	528885	2.78
123.896	530008	2.79
123.902	525140	2.76
123.907	522832	2.75
123.913	539177	2.84
123.918	528114	2.78
123.924	536670	2.82
123.929	551645	2.90
123.935	561881	2.96
123.940	568274	2.99
123.946	581003	3.06
123.951	605323	3.19
123.957	631975	3.33
123.962	651323	3.43
123.968	676705	3.56
123.973	700638	3.69
123.979	739949	3.89
123.984	767068	4.04
123.990	794683	4.18
123.995	834686	4.39
124.001	869129	4.57
124.006	891893	4.69
124.012	923192	4.86
124.017	960140	5.05
124.023	998926	5.26
124.028	1026888	5.40
124.034	1069410	5.63
124.039	1116724	5.88
124.045	1153827	6.07
124.050	1179865	6.21
124.056	1205287	6.34
124.061	1234242	6.50
124.067	1258495	6.62
124.072	1296994	6.83
124.078	1331592	7.01
124.083	1359495	7.16
124.089	1392518	7.33
124.094	1417431	7.46
124.100	1407955	7.41
124.105	1471287	7.74
124.111	1470266	7.74
124.116	1492837	7.86
124.122	1500873	7.90
124.127	1511889	7.96
124.133	1525517	8.03
124.138	1573318	8.28
124.144	1587328	8.35
124.149	1580876	8.32
124.155	1557251	8.20
124.160	1566653	8.25
124.166	1560690	8.21
124.171	1559582	8.21
124.177	1527310	8.04
124.182	1494988	7.87
124.188	1456192	7.66
124.193	1421576	7.48
124.199	1381485	7.27
124.204	1349208	7.10
124.210	1303508	6.86
124.215	1273997	6.71
124.221	1203316	6.33
124.226	1155563	6.08
124.232	1115106	5.87
124.237	1086013	5.72
124.243	1033606	5.44
124.248	976957	5.14
124.254	933963	4.92
124.259	878916	4.63
124.265	825573	4.35
124.270	766784	4.04
124.276	715806	3.77
124.281	690209	3.63
124.287	629343	3.31
124.292	598228	3.15
124.298	566082	2.98
124.303	546138	2.87
124.309	510287	2.69
124.314	481452	2.53
124.320	467917	2.46
124.325	444657	2.34
124.331	421708	2.22
124.336	406265	2.14
124.342	389219	2.05
124.347	373917	1.97
124.353	358056	1.88
124.358	341818	1.80
124.364	339919	1.79
124.369	330810	1.74
124.375	321846	1.69
124.380	318598	1.68
124.386	313153	1.65
124.391	314906	1.66
124.397	307176	1.62
124.402	301419	1.59
124.408	303430	1.60
124.413	299743	1.58
124.419	300051	1.58
124.424	301751	1.59
124.430	292612	1.54
124.435	289450	1.52
124.441	287590	1.51
124.446	284834	1.50
124.452	286722	1.51
124.457	290236	1.53
124.463	288004	1.52
124.468	281837	1.48
124.474	287645	1.51
124.479	284664	1.50
124.485	291615	1.53
124.490	287458	1.51
124.496	287216	1.51
124.501	285507	1.50
124.507	278243	1.46
124.512	283770	1.49
124.518	282486	1.49
124.523	272743	1.44
124.529	276003	1.45
124.534	275229	1.45
124.540	272796	1.44
124.545	273225	1.44
124.551	279815	1.47
124.556	274784	1.45
124.562	277322	1.46
124.567	275903	1.45
124.573	273481	1.44
124.578	272064	1.43
124.584	277868	1.46
124.589	274808	1.45
124.595	275818	1.45
124.600	275428	1.45
124.606	279461	1.47
124.611	274731	1.45
124.617	279470	1.47
124.622	282952	1.49
124.628	286690	1.51
124.633	285141	1.50
124.639	292920	1.54
124.644	293760	1.55
124.650	302179	1.59
124.655	302658	1.59
124.661	301223	1.59
124.666	306603	1.61
124.672	311417	1.64
124.677	311070	1.64
124.683	315242	1.66
124.688	318745	1.68
124.694	325659	1.71
124.699	333984	1.76
124.705	333190	1.75
124.710	347507	1.83
124.716	356214	1.87
124.721	361837	1.90
124.727	377156	1.99
124.732	380665	2.00
124.738	391953	2.06
124.743	397577	2.09
124.749	410598	2.16
124.754	425151	2.24
124.760	442688	2.33
124.765	446587	2.35
124.771	471428	2.48
124.776	480557	2.53
124.782	494005	2.60
124.787	523312	2.75
124.793	532740	2.80
124.798	563200	2.96
124.804	586990	3.09
124.809	613558	3.23
124.815	630027	3.32
124.820	656386	3.45
124.826	685381	3.61
124.831	705974	3.72
124.837	733222	3.86
124.842	762230	4.01
124.848	796847	4.19
124.853	856921	4.51
124.859	889779	4.68
124.864	936623	4.93
124.870	955659	5.03
124.875	987881	5.20
124.881	1022428	5.38
124.886	1059411	5.58
124.892	1076208	5.66
124.897	1132195	5.96
124.903	1160648	6.11
124.908	1171556	6.17
124.914	1211599	6.38
124.919	1249742	6.58
124.925	1260755	6.64
124.930	1305472	6.87
124.936	1336678	7.04
124.941	1353597	7.12
124.947	1385368	7.29
124.952	1425786	7.50
124.958	1480017	7.79
124.963	1500698	7.90
124.969	1517729	7.99
124.974	1542454	8.12
124.980	1601245	8.43
124.985	1623944	8.55
124.991	1649664	8.68
124.996	1671458	8.80
125.002	1661690	8.75
125.007	1662865	8.75
125.013	1647644	8.67
125.018	1651737	8.69
125.024	1651855	8.69
125.029	1642896	8.65
125.035	1624369	8.55
125.040	1606164	8.45
125.046	1547310	8.14
125.051	1541397	8.11
125.057	1521074	8.01
125.062	1492334	7.85
125.068	1471849	7.75
125.073	1424398	7.50
125.079	1386981	7.30
125.084	1347747	7.09
125.090	1315678	6.92
125.095	1252229	6.59
125.101	1202166	6.33
125.106	1161639	6.11
125.112	1124907	5.92
125.117	1071962	5.64
125.123	1034006	5.44
125.128	986456	5.19
125.134	940135	4.95
125.139	889127	4.68
125.145	841878	4.43
125.150	809888	4.26
125.156	763105	4.02
125.161	738613	3.89
125.167	702556	3.70
125.172	660877	3.48
125.178	627816	3.30
125.183	598324	3.15
125.189	585415	3.08
125.194	550556	2.90
125.200	526727	2.77
125.205	517126	2.72
125.211	502122	2.64
125.216	478516	2.52
125.222	461428	2.43
125.227	450495	2.37
125.233	438109	2.31
125.238	428093	2.25
125.244	421292	2.22
125.249	412371	2.17
125.255	408962	2.15
125.260	404957	2.13
125.266	396685	2.09
125.271	397159	2.09
125.277	388565	2.05
125.282	384128	2.02
125.288	387819	2.04
125.293	378704	1.99
125.299	377466	1.99
125.304	374552	1.97
125.310	366400	1.93
125.315	373789	1.97
125.321	366578	1.93
125.326	359772	1.89
125.332	370772	1.95
125.337	368468	1.94
125.343	365544	1.92
125.348	368796	1.94
125.354	373267	1.96
125.359	370957	1.95
125.365	370036	1.95
125.370	367979	1.94
125.376	367919	1.94
125.381	380826	2.00
125.387	370731	1.95
125.392	378620	1.99
125.398	382742	2.01
125.403	378342	1.99
125.409	386011	2.03
125.414	388525	2.04
125.420	390736	2.06
125.425	395298	2.08
125.431	395491	2.08
125.436	404043	2.13
125.442	393026	2.07
125.447	399507	2.10
125.453	397139	2.09
125.458	398517	2.10
125.464	405914	2.14
125.469	407187	2.14
125.475	402639	2.12
125.480	409953	2.16
125.486	411173	2.16
125.491	410902	2.16
125.497	404763	2.13
125.502	415135	2.18
125.508	416604	2.19
125.513	418112	2.20
125.519	415025	2.18
125.524	407966	2.15
125.530	414255	2.18
125.535	414023	2.18
125.541	407809	2.15
125.546	401473	2.11
125.552	407632	2.15
125.557	402076	2.12
125.563	400127	2.11
125.568	395561	2.08
125.574	397752	2.09
125.579	393178	2.07
125.585	387296	2.04
125.590	377923	1.99
125.596	370773	1.95
125.601	371793	1.96
125.607	357167	1.88
125.612	344205	1.81
125.618	333122	1.75
125.623	323741	1.70
125.629	325839	1.71
125.634	314977	1.66
125.640	306048	1.61
125.645	295441	1.55
125.651	286522	1.51
125.656	276901	1.46
125.662	266486	1.40
125.667	259969	1.37
125.673	249916	1.32
125.678	239130	1.26
125.684	229381	1.21
125.689	223857	1.18
125.695	214494	1.13
125.700	213444	1.12
125.706	203717	1.07
125.711	194959	1.03
125.717	193469	1.02
125.722	187776	0.99
125.728	182409	0.96
125.733	179659	0.95
125.739	177461	0.93
125.744	172569	0.91
125.750	175400	0.92
125.755	167913	0.88
125.761	165492	0.87
125.766	161729	0.85
125.772	161398	0.85
125.777	162460	0.86
125.783	163393	0.86
125.788	162424	0.85
125.794	164606	0.87
125.799	165138	0.87
125.805	166902	0.88
125.810	175667	0.92
125.816	176848	0.93
125.821	175887	0.93
125.827	182022	0.96
125.832	183142	0.96
125.838	188892	0.99
125.843	192888	1.02
125.849	192458	1.01
125.854	200607	1.06
125.860	198277	1.04
125.865	206471	1.09
125.871	217223	1.14
125.876	222806	1.17
125.882	226059	1.19
125.887	231659	1.22
125.893	235831	1.24
125.898	242692	1.28
125.904	249821	1.31
125.909	254179	1.34
125.915	263614	1.39
125.920	267644	1.41
125.926	266705	1.40
125.931	268812	1.41
125.937	276694	1.46
125.942	278775	1.47
125.948	283225	1.49
125.953	288202	1.52
125.959	289349	1.52
125.964	296972	1.56
125.970	302506	1.59
125.975	307768	1.62
125.981	315776	1.66
125.986	319693	1.68
125.992	315759	1.66
125.997	326088	1.72
126.003	316890	1.67
126.008	320848	1.69
126.014	314332	1.65
126.019	315984	1.66
126.025	311779	1.64
126.030	313369	1.65
126.036	305034	1.61
126.041	308115	1.62
126.047	304670	1.60
126.052	309906	1.63
126.058	301818	1.59
126.063	302545	1.59
126.069	297006	1.56
126.074	296777	1.56
126.080	299108	1.57
126.085	299490	1.58
126.091	296305	1.56
126.096	296314	1.56
126.102	294382	1.55
126.107	290277	1.53
126.113	285959	1.51
126.118	292095	1.54
126.124	285765	1.50
126.129	287692	1.51
126.135	281713	1.48
126.140	283521	1.49
126.146	282551	1.49
126.151	280531	1.48
126.157	279667	1.47
126.162	283311	1.49
126.168	277517	1.46
126.173	276696	1.46
126.179	281310	1.48
126.184	272894	1.44
126.190	278944	1.47
126.195	285243	1.50
126.201	280579	1.48
126.206	284739	1.50
126.212	290259	1.53
126.217	288809	1.52
126.223	293490	1.54
126.228	297424	1.57
126.234	299697	1.58
126.239	300656	1.58
126.245	305368	1.61
126.250	311046	1.64
126.256	316764	1.67
126.261	317075	1.67
126.267	324518	1.71
126.272	334688	1.76
126.278	336088	1.77
126.283	347607	1.83
126.289	353044	1.86
126.294	363178	1.91
126.300	374830	1.97
126.305	384125	2.02
126.311	394218	2.07
126.316	394995	2.08
126.322	411267	2.16
126.327	430893	2.27
126.333	445161	2.34
126.338	461104	2.43
126.344	479220	2.52
126.349	486324	2.56
126.355	500051	2.63
126.360	513273	2.70
126.366	540833	2.85
126.371	568665	2.99
126.377	583347	3.07
126.382	605653	3.19
126.388	627167	3.30
126.393	648197	3.41
126.399	670984	3.53
126.404	698760	3.68
126.410	723099	3.81
126.415	761072	4.01
126.421	777652	4.09
126.426	814018	4.28
126.432	838640	4.41
126.437	881143	4.64
126.443	917658	4.83
126.448	929566	4.89
126.454	959126	5.05
126.459	987563	5.20
126.465	1012915	5.33
126.470	1048527	5.52
126.476	1072324	5.64
126.481	1106989	5.83
126.487	1128138	5.94
126.492	1153008	6.07
126.498	1192413	6.28
126.503	1194555	6.29
126.509	1236243	6.51
126.514	1299412	6.84
126.520	1297871	6.83
126.525	1328708	6.99
126.531	1362111	7.17
126.536	1369860	7.21
126.542	1391694	7.32
126.547	1427099	7.51
126.553	1441117	7.59
126.558	1428866	7.52
126.564	1450872	7.64
126.569	1467878	7.73
126.575	1466720	7.72
126.580	1476848	7.77
126.586	1475366	7.77
126.591	1474523	7.76
126.597	1467906	7.73
126.602	1493042	7.86
126.608	1478729	7.78
126.613	1476185	7.77
126.619	1451943	7.64
126.624	1447272	7.62
126.630	1445962	7.61
126.635	1419944	7.47
126.641	1402103	7.38
126.646	1372876	7.23
126.652	1332868	7.02
126.657	1326507	6.98
126.663	1287744	6.78
126.668	1253134	6.60
126.674	1193537	6.28
126.679	1167572	6.15
126.685	1098549	5.78
126.690	1064884	5.60
126.696	1013153	5.33
126.701	960201	5.05
126.707	925252	4.87
126.712	875411	4.61
126.718	835262	4.40
126.723	808651	4.26
126.729	774973	4.08
126.734	728204	3.83
126.740	695437	3.66
126.745	660431	3.48
126.751	616546	3.25
126.756	583107	3.07
126.762	561714	2.96
126.767	524761	2.76
126.773	500286	2.63
126.778	487438	2.57
126.784	465551	2.45
126.789	449524	2.37
126.795	438218	2.31
126.800	416516	2.19
126.806	398456	2.10
126.811	397302	2.09
126.817	389256	2.05
126.822	375559	1.98
126.828	367101	1.93
126.833	362495	1.91
126.839	352058	1.85
126.844	352640	1.86
126.850	351800	1.85
126.855	351237	1.85
126.861	357055	1.88
126.866	357563	1.88
126.872	359365	1.89
126.877	354440	1.87
126.883	351226	1.85
126.888	363772	1.91
126.894	359592	1.89
126.899	366003	1.93
126.905	366547	1.93
126.910	369532	1.94
126.916	372046	1.96
126.921	383367	2.02
126.927	385577	2.03
126.932	386889	2.04
126.938	387686	2.04
126.943	392249	2.06
126.949	390604	2.06
126.954	393407	2.07
126.960	403200	2.12
126.965	403814	2.13
126.971	400781	2.11
126.976	400941	2.11
126.982	407879	2.15
126.987	403084	2.12
126.993	410978	2.16
126.998	405974	2.14
127.004	407830	2.15
127.009	413636	2.18
127.015	407718	2.15
127.020	411378	2.17
127.026	405060	2.13
127.031	400778	2.11
127.037	408644	2.15
127.042	403002	2.12
127.048	399469	2.10
127.053	393847	2.07
127.059	385161	2.03
127.064	389711	2.05
127.070	390187	2.05
127.075	386764	2.04
127.081	377610	1.99
127.086	376872	1.98
127.092	379460	2.00
127.097	372435	1.96
127.103	367753	1.94
127.108	364635	1.92
127.114	358719	1.89
127.119	352487	1.86
127.125	336933	1.77
127.130	335975	1.77
127.136	326143	1.72
127.141	326454	1.72
127.147	322939	1.70
127.152	323384	1.70
127.158	322514	1.70
127.163	316700	1.67
127.169	308566	1.62
127.174	308859	1.63
127.180	305671	1.61
127.185	299654	1.58
127.191	298258	1.57
127.196	295008	1.55
127.202	288040	1.52
127.207	285209	1.50
127.213	281115	1.48
127.218	277702	1.46
127.224	276735	1.46
127.229	275880	1.45
127.235	270828	1.43
127.240	266762	1.40
127.246	266598	1.40
127.251	267820	1.41
127.257	267751	1.41
127.262	262193	1.38
127.268	265994	1.40
127.273	261673	1.38
127.279	272335	1.43
127.284	268590	1.41
127.290	269442	1.42
127.295	270241	1.42
127.301	265993	1.40
127.306	260377	1.37
127.312	258787	1.36
127.317	258440	1.36
127.323	260380	1.37
127.328	262362	1.38
127.334	256732	1.35
127.339	262884	1.38
127.345	257138	1.35
127.350	256371	1.35
127.356	255665	1.35
127.361	258774	1.36
127.367	258740	1.36
127.372	256578	1.35
127.378	253497	1.33
127.383	256508	1.35
127.389	261630	1.38
127.394	258140	1.36
127.400	253783	1.34
127.405	250657	1.32
127.411	249055	1.31
127.416	248372	1.31
127.422	251337	1.32
127.427	248883	1.31
127.433	250471	1.32
127.438	252325	1.33
127.444	251830	1.33
127.449	250566	1.32
127.455	251436	1.32
127.460	253502	1.33
127.466	245224	1.29
127.471	245689	1.29
127.477	247213	1.30
127.482	236764	1.25
127.488	245538	1.29
127.493	238892	1.26
127.499	237905	1.25
127.504	240760	1.27
127.510	238309	1.25
127.515	242299	1.28
127.521	240946	1.27
127.526	239627	1.26
127.532	234088	1.23
127.537	230256	1.21
127.543	235072	1.24
127.548	233476	1.23
127.554	229282	1.21
127.559	233435	1.23
127.565	233803	1.23
127.570	234413	1.23
127.576	233932	1.23
127.581	229535	1.21
127.587	232494	1.22
127.592	225194	1.19
127.598	223377	1.18
127.603	218970	1.15
127.609	221063	1.16
127.614	223130	1.17
127.620	218492	1.15
127.625	213797	1.13
127.631	215204	1.13
127.636	217237	1.14
127.642	224468	1.18
127.647	221621	1.17
127.653	219873	1.16
127.658	217973	1.15
127.664	223585	1.18
127.669	223258	1.18
127.675	223324	1.18
127.680	221012	1.16
127.686	222707	1.17
127.691	227655	1.20
127.697	223091	1.17
127.702	225993	1.19
127.708	226307	1.19
127.713	225745	1.19
127.719	231546	1.22
127.724	230815	1.21
127.730	233946	1.23
127.735	235464	1.24
127.741	239439	1.26
127.746	241565	1.27
127.752	243276	1.28
127.757	250927	1.32
127.763	251749	1.33
127.768	260502	1.37
127.774	260826	1.37
127.779	261719	1.38
127.785	266497	1.40
127.790	275137	1.45
127.796	280226	1.47
127.801	290536	1.53
127.807	299962	1.58
127.812	304592	1.60
127.818	317768	1.67
127.823	325881	1.72
127.829	334104	1.76
127.834	342330	1.80
127.840	348271	1.83
127.845	365954	1.93
127.851	375003	1.97
127.856	390256	2.05
127.862	405543	2.13
127.867	414461	2.18
127.873	439856	2.32
127.878	449875	2.37
127.884	475290	2.50
127.889	484957	2.55
127.895	501484	2.64
127.900	521403	2.74
127.906	539492	2.84
127.911	567962	2.99
127.917	594258	3.13
127.922	607900	3.20
127.928	628852	3.31
127.933	648210	3.41
127.939	675960	3.56
127.944	703118	3.70
127.950	733380	3.86
127.955	768124	4.04
127.961	780684	4.11
127.966	820114	4.32
127.972	827850	4.36
127.977	851387	4.48
127.983	885409	4.66
127.988	921475	4.85
127.994	960772	5.06
127.999	999080	5.26
128.005	1046154	5.51
128.010	1075235	5.66
128.016	1091353	5.74
128.021	1124545	5.92
128.027	1154235	6.08
128.032	1183455	6.23
128.037	1201405	6.32
128.043	1218976	6.42
128.049	1235062	6.50
128.054	1261292	6.64
128.060	1275215	6.71
128.065	1268900	6.68
128.071	1293918	6.81
128.076	1285665	6.77
128.082	1299011	6.84
128.087	1310387	6.90
128.093	1319868	6.95
128.098	1339595	7.05
128.104	1334838	7.03
128.109	1332555	7.01
128.114	1347732	7.09
128.120	1347670	7.09
128.126	1349781	7.10
128.131	1347910	7.09
128.137	1363709	7.18
128.142	1358292	7.15
128.148	1337053	7.04
128.153	1315261	6.92
128.159	1281508	6.74
128.164	1264003	6.65
128.170	1213204	6.39
128.175	1194546	6.29
128.180	1196855	6.30
128.186	1159535	6.10
128.192	1144220	6.02
128.197	1123293	5.91
128.203	1085998	5.72
128.208	1056015	5.56
128.214	1016847	5.35
128.219	988977	5.21
128.225	976484	5.14
128.230	929359	4.89
128.236	911196	4.80
128.241	865485	4.56
128.247	828623	4.36
128.252	791691	4.17
128.257	767493	4.04
128.263	728722	3.84
128.269	703064	3.70
128.274	687469	3.62
128.280	664933	3.50
128.285	643750	3.39
128.291	611945	3.22
128.296	596412	3.14
128.302	587152	3.09
128.307	572863	3.02
128.313	553144	2.91
128.318	547492	2.88
128.324	534519	2.81
128.329	533153	2.81
128.335	521048	2.74
128.340	509570	2.68
128.346	495277	2.61
128.351	490413	2.58
128.357	477008	2.51
128.362	473393	2.49
128.368	463354	2.44
128.373	457816	2.41
128.379	454359	2.39
128.384	448502	2.36
128.390	446445	2.35
128.395	441050	2.32
128.400	432576	2.28
128.406	427405	2.25
128.412	433661	2.28
128.417	430277	2.26
128.423	417667	2.20
128.428	423673	2.23
128.434	413486	2.18
128.439	408163	2.15
128.445	408145	2.15
128.450	404346	2.13
128.456	400992	2.11
128.461	402192	2.12
128.467	394964	2.08
128.472	393901	2.07
128.477	395419	2.08
128.483	395062	2.08
128.489	401203	2.11
128.494	393034	2.07
128.500	391340	2.06
128.505	401391	2.11
128.511	402760	2.12
128.516	408028	2.15
128.522	412928	2.17
128.527	402423	2.12
128.533	416748	2.19
128.538	413277	2.18
128.543	412396	2.17
128.549	419267	2.21
128.555	418995	2.21
128.560	431879	2.27
128.566	430883	2.27
128.571	436617	2.30
128.577	444445	2.34
128.582	446634	2.35
128.588	444679	2.34
128.593	459638	2.42
128.599	466183	2.45
128.604	465662	2.45
128.610	469614	2.47
128.615	477597	2.51
128.620	480670	2.53
128.626	480422	2.53
128.632	487098	2.56
128.637	495691	2.61
128.643	497756	2.62
128.648	501491	2.64
128.654	508258	2.68
128.659	514035	2.71
128.665	519991	2.74
128.670	512971	2.70
128.676	518285	2.73
128.681	527559	2.78
128.687	518883	2.73
128.692	508267	2.68
128.698	514001	2.71
128.703	495512	2.61
128.709	499757	2.63
128.714	494177	2.60
128.720	482626	2.54
128.725	477894	2.52
128.731	479051	2.52
128.736	462118	2.43
128.742	465391	2.45
128.747	449870	2.37
