-3.49,0.7275,-4.2189,0.71553,-3.6086,0.7117,-3.4706,0.71458,-3.5128,0.71888,-3.5128,0.70428
-3.4881,0.72654,-4.2167,0.71601,-3.6068,0.71314,-3.4688,0.71505,-3.5109,0.71888,-3.5109,0.70381
-3.4863,0.72606,-4.2145,0.71601,-3.6049,0.71362,-3.467,0.7141,-3.5091,0.71888,-3.5091,0.70476
-3.4845,0.72558,-4.2123,0.71505,-3.6031,0.7141,-3.4652,0.7141,-3.5073,0.71888,-3.5073,0.70476
-3.4827,0.72654,-4.2101,0.71553,-3.6013,0.71266,-3.4633,0.71601,-3.5055,0.71888,-3.5055,0.70381
-3.4808,0.72702,-4.2079,0.71553,-3.5995,0.71266,-3.4615,0.71649,-3.5036,0.71793,-3.5036,0.70333
-3.479,0.7275,-4.2057,0.71505,-3.5976,0.71266,-3.4597,0.71745,-3.5018,0.71745,-3.5018,0.70381
-3.4772,0.7275,-4.2035,0.71458,-3.5958,0.7117,-3.4579,0.71793,-3.5,0.71793,-3.5,0.70428
-3.4754,0.72798,-4.2013,0.71505,-3.594,0.7117,-3.4561,0.71793,-3.4982,0.71793,-3.4982,0.70428
-3.4735,0.72893,-4.1991,0.71458,-3.5922,0.7117,-3.4543,0.71793,-3.4964,0.7184,-3.4964,0.70476
-3.4717,0.72941,-4.1969,0.7141,-3.5903,0.71075,-3.4525,0.71697,-3.4945,0.71888,-3.4945,0.70428
-3.4699,0.72846,-4.1947,0.71505,-3.5885,0.7117,-3.4507,0.71697,-3.4927,0.71888,-3.4927,0.70428
-3.4681,0.72846,-4.1925,0.71458,-3.5867,0.71218,-3.4489,0.71745,-3.4909,0.72032,-3.4909,0.70524
-3.4662,0.72893,-4.1903,0.71458,-3.5849,0.71266,-3.4471,0.71649,-3.4891,0.7208,-3.4891,0.70524
-3.4644,0.72893,-4.1881,0.71505,-3.583,0.7117,-3.4452,0.71697,-3.4872,0.7208,-3.4872,0.70572
-3.4626,0.72846,-4.1859,0.71505,-3.5812,0.7117,-3.4434,0.71649,-3.4854,0.7208,-3.4854,0.70668
-3.4608,0.72798,-4.1837,0.7141,-3.5794,0.7117,-3.4416,0.71649,-3.4836,0.72223,-3.4836,0.70716
-3.4589,0.7275,-4.1815,0.71601,-3.5776,0.7117,-3.4398,0.71745,-3.4818,0.72223,-3.4818,0.70668
-3.4571,0.72798,-4.1793,0.71505,-3.5757,0.71314,-3.438,0.71697,-3.4799,0.72223,-3.4799,0.70668
-3.4553,0.7275,-4.1771,0.71553,-3.5739,0.71362,-3.4362,0.71601,-3.4781,0.72223,-3.4781,0.70668
-3.4535,0.72654,-4.1749,0.71505,-3.5721,0.71266,-3.4344,0.71505,-3.4763,0.72271,-3.4763,0.70763
-3.4516,0.72702,-4.1727,0.71505,-3.5703,0.71266,-3.4326,0.71458,-3.4745,0.72319,-3.4745,0.70859
-3.4498,0.72606,-4.1705,0.71601,-3.5684,0.71218,-3.4308,0.71505,-3.4726,0.72271,-3.4726,0.70811
-3.448,0.7275,-4.1683,0.71601,-3.5666,0.7117,-3.429,0.71601,-3.4708,0.72271,-3.4708,0.70763
-3.4462,0.72702,-4.1661,0.71553,-3.5648,0.71314,-3.4271,0.71553,-3.469,0.72223,-3.469,0.70859
-3.4443,0.72654,-4.1639,0.71601,-3.563,0.71266,-3.4253,0.71553,-3.4672,0.72271,-3.4672,0.70811
-3.4425,0.72606,-4.1617,0.71745,-3.5611,0.71362,-3.4235,0.71601,-3.4653,0.72367,-3.4653,0.70716
-3.4407,0.72558,-4.1595,0.71649,-3.5593,0.7141,-3.4217,0.71601,-3.4635,0.72367,-3.4635,0.70668
-3.4389,0.72511,-4.1573,0.71697,-3.5575,0.71505,-3.4199,0.71697,-3.4617,0.72415,-3.4617,0.70716
