Norm. Time,MCH,MCH-1,MCH-2,MCH-3,CYCHEXCH2
2.5048,1.73E-35,4.17E-28,3.69E-31,1.05E-30,1.74E-27
2.5073,1.70E-35,4.13E-28,3.65E-31,1.04E-30,1.72E-27
2.5112,1.67E-35,4.07E-28,3.59E-31,1.02E-30,1.70E-27
2.5137,1.64E-35,4.03E-28,3.55E-31,1.01E-30,1.68E-27
2.5152,1.63E-35,4.01E-28,3.53E-31,1.00E-30,1.67E-27
2.5169,1.61E-35,3.99E-28,3.51E-31,9.95E-31,1.66E-27
2.5181,1.60E-35,3.97E-28,3.49E-31,9.90E-31,1.65E-27
2.5201,1.59E-35,3.94E-28,3.47E-31,9.83E-31,1.64E-27
2.5228,1.57E-35,3.91E-28,3.44E-31,9.74E-31,1.63E-27
2.5233,1.56E-35,3.90E-28,3.43E-31,9.72E-31,1.63E-27
2.5242,1.56E-35,3.89E-28,3.42E-31,9.69E-31,1.62E-27
2.5265,1.54E-35,3.86E-28,3.39E-31,9.61E-31,1.61E-27
2.5274,1.53E-35,3.85E-28,3.38E-31,9.57E-31,1.60E-27
2.5298,1.51E-35,3.81E-28,3.35E-31,9.48E-31,1.59E-27
2.5327,1.49E-35,3.77E-28,3.31E-31,9.37E-31,1.57E-27
2.5332,1.48E-35,3.77E-28,3.30E-31,9.35E-31,1.57E-27
2.5361,1.46E-35,3.73E-28,3.27E-31,9.25E-31,1.55E-27
2.5365,1.46E-35,3.72E-28,3.26E-31,9.24E-31,1.55E-27
2.5394,1.44E-35,3.69E-28,3.23E-31,9.15E-31,1.54E-27
2.5397,1.44E-35,3.68E-28,3.23E-31,9.14E-31,1.53E-27
2.5426,1.42E-35,3.65E-28,3.19E-31,9.04E-31,1.52E-27
2.5434,1.41E-35,3.64E-28,3.18E-31,9.01E-31,1.51E-27
2.546,1.39E-35,3.60E-28,3.15E-31,8.92E-31,1.50E-27
2.5516,1.35E-35,3.53E-28,3.08E-31,8.72E-31,1.47E-27
2.5523,1.35E-35,3.52E-28,3.08E-31,8.70E-31,1.47E-27
2.5539,1.34E-35,3.50E-28,3.06E-31,8.65E-31,1.46E-27
2.5555,1.33E-35,3.48E-28,3.04E-31,8.60E-31,1.45E-27
2.557,1.32E-35,3.46E-28,3.02E-31,8.55E-31,1.44E-27
2.5587,1.30E-35,3.44E-28,3.00E-31,8.49E-31,1.43E-27
2.5591,1.30E-35,3.44E-28,3.00E-31,8.48E-31,1.43E-27
2.5619,1.28E-35,3.41E-28,2.97E-31,8.39E-31,1.42E-27
2.5621,1.28E-35,3.40E-28,2.97E-31,8.38E-31,1.42E-27
2.5651,1.26E-35,3.37E-28,2.94E-31,8.30E-31,1.40E-27
2.5662,1.26E-35,3.36E-28,2.93E-31,8.28E-31,1.40E-27
2.5684,1.25E-35,3.34E-28,2.91E-31,8.21E-31,1.39E-27
2.5715,1.23E-35,3.30E-28,2.88E-31,8.13E-31,1.38E-27
2.572,1.22E-35,3.30E-28,2.87E-31,8.11E-31,1.37E-27
2.5748,1.21E-35,3.27E-28,2.85E-31,8.03E-31,1.36E-27
2.5762,1.20E-35,3.25E-28,2.83E-31,7.99E-31,1.35E-27
2.5781,1.19E-35,3.23E-28,2.81E-31,7.94E-31,1.35E-27
2.5809,1.17E-35,3.20E-28,2.78E-31,7.85E-31,1.33E-27
2.5814,1.17E-35,3.19E-28,2.78E-31,7.84E-31,1.33E-27
2.5842,1.15E-35,3.16E-28,2.75E-31,7.76E-31,1.32E-27
2.585,1.15E-35,3.16E-28,2.74E-31,7.74E-31,1.31E-27
2.5877,1.13E-35,3.13E-28,2.72E-31,7.66E-31,1.30E-27
2.5886,1.13E-35,3.12E-28,2.71E-31,7.64E-31,1.30E-27
2.5909,1.12E-35,3.09E-28,2.69E-31,7.57E-31,1.29E-27
