Time       Trigger  Sample
00.04304    4.26    6.52
00.04308    4.26    6.52
00.04312    4.26    6.52
00.04316    4.26    6.56
00.04320    4.26    6.52
00.04324    4.26    6.52
00.04328    4.26    6.52
00.04332    4.26    6.52
00.04336    4.26    6.52
00.04340    4.26    6.52
00.04344    4.26    6.52
00.04348    4.26    6.52
00.04352    4.26    6.52
00.04356    4.26    6.56
00.04360    4.26    6.52
00.04364    4.26    6.56
00.04368    4.26    6.56
00.04372    4.26    6.52
00.04376    4.26    6.56
00.04380    4.26    6.56
00.04384    4.26    6.56
00.04388    4.26    6.56
00.04392    4.26    6.56
00.04396    4.26    6.56
00.04400    4.26    6.56
00.04404    4.26    6.56
00.04408    4.26    6.60
00.04412    4.26    6.60
00.04416    4.26    6.60
00.04420    4.26    6.56
00.04424    4.26    6.60
00.04428    4.26    6.56
00.04432    4.26    6.64
00.04436    4.26    6.60
00.04440    4.26    6.60
00.04444    4.26    6.60
00.04448    4.26    6.60
00.04452    4.26    6.60
00.04456    4.26    6.60
00.04460    4.26    6.64
00.04464    4.26    6.64
00.04468    4.26    6.64
00.04472    4.26    6.64
00.04476    4.26    6.64
00.04480    4.26    6.64
00.04484    4.26    6.60
00.04488    4.26    6.64
00.04492    4.26    6.64
00.04496    4.26    6.64
00.04500    4.26    6.64
00.04504    4.26    6.64
00.04508    4.26    6.64
00.04512    4.26    6.60
00.04516    4.26    6.60
00.04520    4.26    6.64
00.04524    4.26    6.60
00.04528    4.26    6.64
00.04532    4.26    6.60
00.04536    4.26    6.64
00.04540    4.26    6.60
00.04544    4.26    6.60
00.04548    4.26    6.60
00.04552    4.26    6.60
00.04556    4.26    6.60
00.04560    4.26    6.60
00.04564    4.26    6.60
00.04568    4.26    6.60
00.04572    4.26    6.60
00.04576    4.26    6.60
00.04580    4.26    6.56
00.04584    4.26    6.60
00.04588    4.26    6.56
00.04592    4.26    6.56
00.04596    4.26    6.56
00.04600    4.26    6.56
00.04604    4.26    6.60
00.04608    4.26    6.56
00.04612    4.26    6.56
00.04616    4.26    6.56
00.04620    4.26    6.56
00.04624    4.26    6.56
00.04628    4.26    6.56
00.04632    4.26    6.52
00.04636    4.26    6.52
00.04640    4.26    6.52
00.04644    4.26    6.52
00.04648    4.26    6.52
00.04652    4.26    6.52
00.04656    4.26    6.52
00.04660    4.26    6.52
00.04664    4.26    6.52
00.04668    4.26    6.56
00.04672    4.26    6.52
00.04676    4.26    6.52
00.04680    4.26    6.52
00.04684    4.26    6.52
00.04688    4.26    6.52
00.04692    4.26    6.52
00.04696    4.26    6.52
00.04700    4.26    6.52
00.04704    4.26    6.52
00.04708    4.26    6.52
00.04712    4.26    6.52
00.04716    4.26    6.52
00.04720    4.26    6.52
00.04724    4.26    6.52
00.04728    4.26    6.52
00.04732    4.26    6.52
00.04736    4.26    6.52
00.04740    4.26    6.52
00.04744    4.26    6.52
00.04748    4.26    6.52
00.04752    4.26    6.52
00.04756    4.26    6.52
00.04760    4.26    6.52
00.04764    4.26    6.52
00.04768    4.26    6.56
00.04772    4.26    6.56
00.04776    4.26    6.56
00.04780    4.26    6.56
00.04784    4.26    6.56
00.04788    4.26    6.56
00.04792    4.26    6.56
00.04796    4.26    6.56
00.04800    4.26    6.56
00.04804    4.26    6.56
00.04808    4.26    6.56
00.04812    4.26    6.56
00.04816    4.26    6.56
00.04820    4.26    6.60
00.04824    4.26    6.60
00.04828    4.26    6.60
00.04832    4.26    6.60
00.04836    4.26    6.60
00.04840    4.26    6.60
00.04844    4.26    6.60
00.04848    4.26    6.60
00.04852    4.26    6.60
00.04856    4.26    6.60
00.04860    4.26    6.60
00.04864    4.26    6.60
00.04868    4.26    6.60
00.04872    4.26    6.60
00.04876    4.26    6.60
00.04880    4.26    6.60
00.04884    4.26    6.64
00.04888    4.26    6.64
00.04892    4.26    6.60
00.04896    4.26    6.60
00.04900    4.26    6.64
00.04904    4.26    6.60
00.04908    4.26    6.60
00.04912    4.26    6.60
00.04916    4.26    6.60
00.04920    4.26    6.60
00.04924    4.26    6.60
00.04928    4.26    6.60
00.04932    4.26    6.64
00.04936    4.26    6.60
00.04940    4.26    6.60
00.04944    4.26    6.60
00.04948    4.26    6.60
00.04952    4.26    6.60
00.04956    4.26    6.60
00.04960    4.26    6.60
00.04964    4.26    6.56
00.04968    4.26    6.60
00.04972    4.26    6.60
00.04976    4.26    6.56
00.04980    4.26    6.56
00.04984    4.26    6.56
00.04988    4.26    6.56
00.04992    4.26    6.56
00.04996    4.26    6.56
00.05000    4.26    6.56
00.05004    4.26    6.56
00.05008    4.26    6.56
00.05012    4.26    6.52
00.05016    4.26    6.56
00.05020    4.26    6.56
00.05024    4.26    6.52
00.05028    4.26    6.52
00.05032    4.26    6.52
00.05036    4.26    6.52
00.05040    4.26    6.52
00.05044    4.26    6.52
00.05048    4.26    6.56
00.05052    4.26    6.52
00.05056    4.26    6.56
00.05060    4.26    6.52
00.05064    4.26    6.52
00.05068    4.26    6.52
00.05072    4.26    6.52
00.05076    4.26    6.52
00.05080    4.26    6.52
00.05084    4.26    6.52
00.05088    4.26    6.52
00.05092    4.26    6.56
00.05096    4.26    6.52
00.05100    4.26    6.52
00.05104    4.26    6.52
00.05108    4.26    6.52
00.05112    4.26    6.56
00.05116    4.26    6.52
00.05120    4.26    6.52
00.05124    4.26    6.56
00.05128    4.26    6.52
00.05132    4.26    6.52
00.05136    4.26    6.52
00.05140    4.26    6.52
00.05144    4.26    6.52
00.05148    4.26    6.52
00.05152    4.26    6.52
00.05156    4.26    6.56
00.05160    4.26    6.56
00.05164    4.26    6.52
00.05168    4.26    6.56
00.05172    4.26    6.52
00.05176    4.26    6.56
00.05180    4.26    6.56
00.05184    4.26    6.56
00.05188    4.26    6.60
00.05192    4.26    6.56
00.05196    4.26    6.56
00.05200    4.26    6.56
00.05204    4.26    6.56
00.05208    4.26    6.56
00.05212    4.26    6.56
00.05216    4.26    6.56
00.05220    4.26    6.56
00.05224    4.26    6.56
00.05228    4.26    6.60
00.05232    4.26    6.56
00.05236    4.26    6.60
00.05240    4.26    6.60
00.05244    4.26    6.60
00.05248    4.26    6.60
00.05252    4.26    6.56
00.05256    4.26    6.60
00.05260    4.26    6.60
00.05264    4.26    6.56
00.05268    4.26    6.60
00.05272    4.26    6.60
00.05276    4.26    6.60
00.05280    4.26    6.60
00.05284    4.26    6.60
00.05288    4.26    6.60
00.05292    4.26    6.60
00.05296    4.26    6.60
00.05300    4.26    6.60
00.05304    4.26    6.64
00.05308    4.26    6.60
00.05312    4.26    6.60
00.05316    4.26    6.60
00.05320    4.26    6.56
00.05324    4.26    6.60
00.05328    4.26    6.60
00.05332    4.26    6.60
00.05336    4.26    6.60
00.05340    4.26    6.60
00.05344    4.26    6.60
00.05348    4.26    6.60
00.05352    4.26    6.60
00.05356    4.26    6.60
00.05360    4.26    6.56
00.05364    4.26    6.56
00.05368    4.26    6.60
00.05372    4.26    6.60
00.05376    4.26    6.60
00.05380    4.26    6.60
00.05384    4.26    6.60
00.05388    4.26    6.60
00.05392    4.26    6.56
00.05396    4.26    6.60
00.05400    4.26    6.56
00.05404    4.26    6.60
00.05408    4.26    6.56
00.05412    4.26    6.60
00.05416    4.26    6.56
00.05420    4.26    6.56
00.05424    4.26    6.56
00.05428    4.26    6.56
00.05432    4.26    6.56
00.05436    4.26    6.56
00.05440    4.26    6.56
00.05444    4.26    6.56
00.05448    4.26    6.56
00.05452    4.26    6.52
00.05456    4.26    6.56
00.05460    4.26    6.56
00.05464    4.26    6.56
00.05468    4.26    6.52
00.05472    4.26    6.56
00.05476    4.26    6.56
00.05480    4.26    6.52
00.05484    4.26    6.52
00.05488    4.26    6.56
00.05492    4.26    6.56
00.05496    4.26    6.52
00.05500    4.26    6.56
00.05504    4.26    6.52
00.05508    4.26    6.56
00.05512    4.26    6.56
00.05516    4.26    6.52
00.05520    4.26    6.56
00.05524    4.26    6.52
00.05528    4.26    6.52
00.05532    4.26    6.56
00.05536    4.26    6.56
00.05540    4.26    6.52
00.05544    4.26    6.56
00.05548    4.26    6.56
00.05552    4.26    6.52
00.05556    4.26    6.56
00.05560    4.26    6.56
00.05564    4.26    6.56
00.05568    4.26    6.56
00.05572    4.26    6.52
00.05576    4.26    6.56
00.05580    4.26    6.52
00.05584    4.26    6.52
00.05588    4.26    6.56
00.05592    4.26    6.56
00.05596    4.26    6.56
00.05600    4.26    6.52
00.05604    4.26    6.52
00.05608    4.26    6.56
00.05612    4.26    6.52
00.05616    4.26    6.56
00.05620    4.26    6.56
00.05624    4.26    6.56
00.05628    4.26    6.56
00.05632    4.26    6.52
00.05636    4.26    6.56
00.05640    4.26    6.60
00.05644    4.26    6.56
00.05648    4.26    6.56
00.05652    4.26    6.56
00.05656    4.26    6.56
00.05660    4.26    6.56
00.05664    4.26    6.56
00.05668    4.26    6.60
00.05672    4.26    6.60
00.05676    4.26    6.60
00.05680    4.26    6.60
00.05684    4.26    6.60
00.05688    4.26    6.60
00.05692    4.26    6.60
00.05696    4.26    6.60
00.05700    4.26    6.60
00.05704    4.26    6.60
00.05708    4.26    6.60
00.05712    4.26    6.60
00.05716    4.26    6.60
00.05720    4.26    6.60
00.05724    4.26    6.60
00.05728    4.26    6.60
00.05732    4.26    6.60
00.05736    4.26    6.60
00.05740    4.26    6.60
00.05744    4.26    6.60
00.05748    4.26    6.60
00.05752    4.26    6.60
00.05756    4.26    6.60
00.05760    4.26    6.60
00.05764    4.26    6.60
00.05768    4.26    6.60
00.05772    4.26    6.56
00.05776    4.26    6.60
00.05780    4.26    6.60
00.05784    4.26    6.60
00.05788    4.26    6.60
00.05792    4.26    6.56
00.05796    4.26    6.56
00.05800    4.26    6.60
00.05804    4.26    6.60
00.05808    4.26    6.60
00.05812    4.26    6.60
00.05816    4.26    6.56
00.05820    4.26    6.56
00.05824    4.26    6.56
00.05828    4.26    6.56
00.05832    4.26    6.56
00.05836    4.26    6.56
00.05840    4.26    6.56
00.05844    4.26    6.56
00.05848    4.26    6.56
00.05852    4.26    6.56
00.05856    4.26    6.56
00.05860    4.26    6.52
00.05864    4.26    6.56
00.05868    4.26    6.52
00.05872    4.26    6.56
00.05876    4.26    6.56
00.05880    4.26    6.56
00.05884    4.26    6.56
00.05888    4.26    6.56
00.05892    4.26    6.52
00.05896    4.26    6.56
00.05900    4.26    6.52
00.05904    4.26    6.52
00.05908    4.26    6.52
00.05912    4.26    6.52
00.05916    4.26    6.52
00.05920    4.26    6.52
00.05924    4.26    6.52
00.05928    4.26    6.48
00.05932    4.26    6.52
00.05936    4.26    6.56
00.05940    4.26    6.52
00.05944    4.26    6.56
00.05948    4.26    6.52
00.05952    4.26    6.52
00.05956    4.26    6.52
00.05960    4.26    6.52
00.05964    4.26    6.52
00.05968    4.26    6.52
00.05972    4.26    6.52
00.05976    4.26    6.52
00.05980    4.26    6.56
00.05984    4.26    6.52
00.05988    4.26    6.52
00.05992    4.26    6.56
00.05996    4.26    6.56
00.06000    4.26    6.52
00.06004    4.26    6.56
