Time       Trigger  Sample
00.01892    4.26    6.68
00.01893    4.26    6.68
00.01894    4.26    6.68
00.01895    4.26    6.68
00.01896    4.26    6.68
00.01897    4.26    6.68
00.01898    4.26    6.68
00.01899    4.26    6.72
00.01900    4.26    6.68
00.01901    4.26    6.68
00.01902    4.26    6.72
00.01903    4.26    6.68
00.01904    4.26    6.68
00.01905    4.26    6.68
00.01906    4.26    6.68
00.01907    4.26    6.68
00.01908    4.26    6.68
00.01909    4.26    6.68
00.01910    4.26    6.72
00.01911    4.26    6.68
00.01912    4.26    6.68
00.01913    4.26    6.72
00.01914    4.26    6.72
00.01915    4.26    6.68
00.01916    4.26    6.72
00.01917    4.26    6.72
00.01918    4.26    6.72
00.01919    4.26    6.72
00.01920    4.26    6.72
00.01921    4.26    6.72
00.01922    4.26    6.72
00.01923    4.26    6.72
00.01924    4.26    6.72
00.01925    4.26    6.72
00.01926    4.26    6.76
00.01927    4.26    6.76
00.01928    4.26    6.76
00.01929    4.26    6.76
00.01930    4.26    6.76
00.01931    4.26    6.72
00.01932    4.26    6.76
00.01933    4.26    6.76
00.01934    4.26    6.76
00.01935    4.26    6.76
00.01936    4.26    6.76
00.01937    4.26    6.76
00.01938    4.26    6.76
00.01939    4.26    6.80
00.01940    4.26    6.76
00.01941    4.26    6.76
00.01942    4.26    6.76
00.01943    4.26    6.76
00.01944    4.26    6.80
00.01945    4.26    6.80
00.01946    4.26    6.80
00.01947    4.26    6.76
00.01948    4.26    6.80
00.01949    4.26    6.80
00.01950    4.26    6.80
00.01951    4.26    6.80
00.01952    4.26    6.80
00.01953    4.26    6.84
00.01954    4.26    6.80
00.01955    4.26    6.80
00.01956    4.26    6.84
00.01957    4.26    6.84
00.01958    4.26    6.80
00.01959    4.26    6.84
00.01960    4.26    6.84
00.01961    4.26    6.84
00.01962    4.26    6.84
00.01963    4.26    6.84
00.01964    4.26    6.84
00.01965    4.26    6.84
00.01966    4.26    6.84
00.01967    4.26    6.84
00.01968    4.26    6.84
00.01969    4.26    6.84
00.01970    4.26    6.84
00.01971    4.26    6.80
00.01972    4.26    6.84
00.01973    4.26    6.84
00.01974    4.26    6.84
00.01975    4.26    6.84
00.01976    4.26    6.84
00.01977    4.26    6.80
00.01978    4.26    6.84
00.01979    4.26    6.84
00.01980    4.26    6.84
00.01981    4.26    6.84
00.01982    4.26    6.84
00.01983    4.26    6.84
00.01984    4.26    6.84
00.01985    4.26    6.84
00.01986    4.26    6.84
00.01987    4.26    6.84
00.01988    4.26    6.84
00.01989    4.26    6.80
00.01990    4.26    6.84
00.01991    4.26    6.84
00.01992    4.26    6.84
00.01993    4.26    6.84
00.01994    4.26    6.84
00.01995    4.26    6.84
00.01996    4.26    6.88
00.01997    4.26    6.88
00.01998    4.26    6.88
00.01999    4.26    6.88
00.02000    4.26    6.88
00.02001    4.26    6.88
00.02002    4.26    6.88
00.02003    4.26    6.88
00.02004    4.26    6.88
00.02005    4.26    6.88
00.02006    4.26    6.88
00.02007    4.26    6.88
00.02008    4.26    6.84
00.02009    4.26    6.84
00.02010    4.26    6.84
00.02011    4.26    6.84
00.02012    4.26    6.88
00.02013    4.26    6.84
00.02014    4.26    6.84
00.02015    4.26    6.84
00.02016    4.26    6.84
00.02017    4.26    6.84
00.02018    4.26    6.84
00.02019    4.26    6.84
00.02020    4.26    6.84
00.02021    4.26    6.84
00.02022    4.26    6.84
00.02023    4.26    6.84
00.02024    4.26    6.84
00.02025    4.26    6.84
00.02026    4.26    6.84
00.02027    4.26    6.84
00.02028    4.26    6.84
00.02029    4.26    6.84
00.02030    4.26    6.84
00.02031    4.26    6.84
00.02032    4.26    6.80
00.02033    4.26    6.84
00.02034    4.26    6.84
00.02035    4.26    6.84
00.02036    4.26    6.84
00.02037    4.26    6.84
00.02038    4.26    6.84
00.02039    4.26    6.80
00.02040    4.26    6.80
00.02041    4.26    6.80
00.02042    4.26    6.80
00.02043    4.26    6.80
00.02044    4.26    6.80
00.02045    4.26    6.80
00.02046    4.26    6.80
00.02047    4.26    6.76
00.02048    4.26    6.80
00.02049    4.26    6.80
00.02050    4.26    6.80
00.02051    4.26    6.80
00.02052    4.26    6.76
00.02053    4.26    6.76
00.02054    4.26    6.76
00.02055    4.26    6.76
00.02056    4.26    6.76
00.02057    4.26    6.72
00.02058    4.26    6.76
00.02059    4.26    6.72
00.02060    4.26    6.72
00.02061    4.26    6.72
00.02062    4.26    6.72
00.02063    4.26    6.72
00.02064    4.26    6.72
00.02065    4.26    6.72
00.02066    4.26    6.72
00.02067    4.26    6.72
00.02068    4.26    6.72
00.02069    4.26    6.72
00.02070    4.26    6.72
00.02071    4.26    6.68
00.02072    4.26    6.72
00.02073    4.26    6.72
00.02074    4.26    6.72
00.02075    4.26    6.72
00.02076    4.26    6.68
00.02077    4.26    6.72
00.02078    4.26    6.68
00.02079    4.26    6.68
00.02080    4.26    6.68
00.02081    4.26    6.68
00.02082    4.26    6.68
00.02083    4.26    6.68
00.02084    4.26    6.68
00.02085    4.26    6.68
00.02086    4.26    6.68
00.02087    4.26    6.64
00.02088    4.26    6.64
00.02089    4.26    6.60
00.02090    4.26    6.64
00.02091    4.26    6.64
00.02092    4.26    6.60
00.02093    4.26    6.64
00.02094    4.26    6.60
00.02095    4.26    6.60
00.02096    4.26    6.60
00.02097    4.26    6.56
00.02098    4.26    6.56
00.02099    4.26    6.56
00.02100    4.26    6.56
00.02101    4.26    6.56
00.02102    4.26    6.52
00.02103    4.26    6.56
00.02104    4.26    6.56
00.02105    4.26    6.56
00.02106    4.26    6.56
00.02107    4.26    6.56
00.02108    4.26    6.52
00.02109    4.26    6.52
00.02110    4.26    6.52
00.02111    4.26    6.52
00.02112    4.26    6.52
00.02113    4.26    6.52
00.02114    4.26    6.52
00.02115    4.26    6.48
00.02116    4.26    6.52
00.02117    4.26    6.52
00.02118    4.26    6.52
00.02119    4.26    6.52
00.02120    4.26    6.52
00.02121    4.26    6.52
00.02122    4.26    6.48
00.02123    4.26    6.48
00.02124    4.26    6.52
00.02125    4.26    6.48
00.02126    4.26    6.48
00.02127    4.26    6.48
00.02128    4.26    6.52
00.02129    4.26    6.48
00.02130    4.26    6.48
00.02131    4.26    6.48
00.02132    4.26    6.48
00.02133    4.26    6.48
00.02134    4.26    6.44
00.02135    4.26    6.48
00.02136    4.26    6.44
00.02137    4.26    6.48
00.02138    4.26    6.44
00.02139    4.26    6.48
00.02140    4.26    6.44
00.02141    4.26    6.44
00.02142    4.26    6.44
00.02143    4.26    6.44
00.02144    4.26    6.48
00.02145    4.26    6.44
00.02146    4.26    6.44
00.02147    4.26    6.44
00.02148    4.26    6.44
00.02149    4.26    6.44
00.02150    4.26    6.44
00.02151    4.26    6.44
00.02152    4.26    6.44
00.02153    4.26    6.44
00.02154    4.26    6.44
00.02155    4.26    6.48
00.02156    4.26    6.48
00.02157    4.26    6.44
00.02158    4.26    6.44
00.02159    4.26    6.48
00.02160    4.26    6.44
00.02161    4.26    6.48
00.02162    4.26    6.48
00.02163    4.26    6.44
00.02164    4.26    6.52
00.02165    4.26    6.44
00.02166    4.26    6.48
00.02167    4.26    6.48
00.02168    4.26    6.48
00.02169    4.26    6.48
00.02170    4.26    6.48
00.02171    4.26    6.44
00.02172    4.26    6.48
00.02173    4.26    6.48
00.02174    4.26    6.48
00.02175    4.26    6.48
00.02176    4.26    6.44
00.02177    4.26    6.48
00.02178    4.26    6.48
00.02179    4.26    6.48
00.02180    4.26    6.44
00.02181    4.26    6.48
00.02182    4.26    6.48
00.02183    4.26    6.48
00.02184    4.26    6.48
00.02185    4.26    6.44
00.02186    4.26    6.48
00.02187    4.26    6.48
00.02188    4.26    6.48
00.02189    4.26    6.44
00.02190    4.26    6.48
00.02191    4.26    6.44
00.02192    4.26    6.48
00.02193    4.26    6.48
00.02194    4.26    6.48
00.02195    4.26    6.52
00.02196    4.26    6.48
00.02197    4.26    6.48
00.02198    4.26    6.48
00.02199    4.26    6.48
00.02200    4.26    6.48
00.02201    4.26    6.48
00.02202    4.26    6.52
00.02203    4.26    6.48
00.02204    4.26    6.48
00.02205    4.26    6.48
00.02206    4.26    6.48
00.02207    4.26    6.52
00.02208    4.26    6.48
00.02209    4.26    6.52
00.02210    4.26    6.52
00.02211    4.26    6.52
00.02212    4.26    6.52
00.02213    4.26    6.52
00.02214    4.26    6.52
00.02215    4.26    6.52
00.02216    4.26    6.56
00.02217    4.26    6.56
00.02218    4.26    6.56
00.02219    4.26    6.52
00.02220    4.26    6.60
00.02221    4.26    6.56
00.02222    4.26    6.56
00.02223    4.26    6.56
00.02224    4.26    6.60
00.02225    4.26    6.56
00.02226    4.26    6.56
00.02227    4.26    6.56
00.02228    4.26    6.56
00.02229    4.26    6.56
00.02230    4.26    6.56
00.02231    4.26    6.56
00.02232    4.26    6.56
00.02233    4.26    6.56
00.02234    4.26    6.56
00.02235    4.26    6.52
00.02236    4.26    6.52
00.02237    4.26    6.56
00.02238    4.26    6.56
00.02239    4.26    6.56
00.02240    4.26    6.52
00.02241    4.26    6.56
00.02242    4.26    6.52
00.02243    4.26    6.52
00.02244    4.26    6.56
00.02245    4.26    6.52
00.02246    4.26    6.52
00.02247    4.26    6.56
00.02248    4.26    6.56
00.02249    4.26    6.56
00.02250    4.26    6.52
00.02251    4.26    6.52
00.02252    4.26    6.52
00.02253    4.26    6.52
00.02254    4.26    6.52
00.02255    4.26    6.56
00.02256    4.26    6.56
00.02257    4.26    6.52
00.02258    4.26    6.52
00.02259    4.26    6.52
