Time       Trigger  Sample
00.01146    4.34    6.00
00.01147    4.34    6.04
00.01148    4.34    6.08
00.01149    4.34    6.08
00.01150    4.34    6.08
00.01151    4.34    6.12
00.01152    4.34    6.16
00.01153    4.34    6.20
00.01154    4.34    6.24
00.01155    4.34    6.24
00.01156    4.34    6.28
00.01157    4.34    6.36
00.01158    4.34    6.36
00.01159    4.34    6.44
00.01160    4.34    6.48
00.01161    4.34    6.52
00.01162    4.34    6.52
00.01163    4.34    6.56
00.01164    4.34    6.60
00.01165    4.34    6.64
00.01166    4.34    6.64
00.01167    4.34    6.68
00.01168    4.34    6.68
00.01169    4.34    6.68
00.01170    4.34    6.72
00.01171    4.34    6.68
00.01172    4.34    6.68
00.01173    4.34    6.68
00.01174    4.34    6.64
00.01175    4.34    6.60
00.01176    4.34    6.56
00.01177    4.34    6.52
00.01178    4.34    6.44
00.01179    4.34    6.40
00.01180    4.34    6.36
00.01181    4.34    6.32
00.01182    4.34    6.28
00.01183    4.34    6.20
00.01184    4.34    6.16
00.01185    4.34    6.12
00.01186    4.34    6.12
00.01187    4.34    6.08
00.01188    4.34    6.04
00.01189    4.34    6.04
00.01190    4.34    6.04
00.01191    4.34    6.04
00.01192    4.34    6.08
00.01193    4.34    6.08
00.01194    4.34    6.12
00.01195    4.34    6.12
00.01196    4.34    6.16
00.01197    4.34    6.20
00.01198    4.34    6.24
00.01199    4.34    6.28
00.01200    4.34    6.32
00.01201    4.34    6.36
00.01202    4.34    6.40
00.01203    4.34    6.44
00.01204    4.34    6.52
00.01205    4.34    6.56
00.01206    4.34    6.56
00.01207    4.34    6.64
00.01208    4.34    6.68
00.01209    4.34    6.72
00.01210    4.34    6.76
00.01211    4.34    6.76
00.01212    4.34    6.76
00.01213    4.34    6.76
00.01214    4.34    6.80
00.01215    4.34    6.76
00.01216    4.34    6.76
00.01217    4.34    6.72
00.01218    4.34    6.76
00.01219    4.34    6.72
00.01220    4.34    6.72
00.01221    4.34    6.68
00.01222    4.34    6.68
00.01223    4.34    6.68
00.01224    4.34    6.64
00.01225    4.34    6.64
00.01226    4.34    6.64
00.01227    4.34    6.64
00.01228    4.34    6.60
00.01229    4.34    6.64
00.01230    4.34    6.64
00.01231    4.34    6.64
00.01232    4.34    6.64
00.01233    4.34    6.64
00.01234    4.34    6.68
00.01235    4.34    6.68
00.01236    4.34    6.68
00.01237    4.34    6.68
00.01238    4.34    6.68
00.01239    4.34    6.68
00.01240    4.34    6.68
00.01241    4.34    6.68
00.01242    4.34    6.68
00.01243    4.34    6.72
00.01244    4.34    6.72
00.01245    4.34    6.68
00.01246    4.34    6.72
00.01247    4.34    6.68
00.01248    4.34    6.68
00.01249    4.34    6.68
00.01250    4.34    6.68
00.01251    4.34    6.68
00.01252    4.34    6.68
00.01253    4.34    6.68
00.01254    4.34    6.68
00.01255    4.34    6.64
00.01256    4.34    6.68
00.01257    4.34    6.64
00.01258    4.34    6.64
00.01259    4.34    6.64
00.01260    4.34    6.60
00.01261    4.34    6.60
00.01262    4.34    6.60
00.01263    4.34    6.60
00.01264    4.34    6.56
00.01265    4.34    6.60
00.01266    4.34    6.56
00.01267    4.34    6.56
00.01268    4.34    6.56
00.01269    4.34    6.60
00.01270    4.34    6.56
00.01271    4.34    6.56
00.01272    4.34    6.56
00.01273    4.34    6.60
00.01274    4.34    6.56
00.01275    4.34    6.60
00.01276    4.34    6.56
00.01277    4.34    6.56
00.01278    4.34    6.60
00.01279    4.34    6.60
00.01280    4.34    6.64
00.01281    4.34    6.64
00.01282    4.34    6.68
00.01283    4.34    6.68
00.01284    4.34    6.68
00.01285    4.34    6.72
00.01286    4.34    6.68
00.01287    4.34    6.72
00.01288    4.34    6.72
00.01289    4.34    6.72
00.01290    4.34    6.72
00.01291    4.34    6.72
00.01292    4.34    6.72
00.01293    4.34    6.72
00.01294    4.34    6.72
00.01295    4.34    6.72
00.01296    4.34    6.72
00.01297    4.34    6.68
00.01298    4.34    6.68
00.01299    4.34    6.68
00.01300    4.34    6.64
00.01301    4.34    6.64
00.01302    4.34    6.64
00.01303    4.34    6.60
00.01304    4.34    6.60
00.01305    4.34    6.60
00.01306    4.34    6.60
00.01307    4.34    6.56
00.01308    4.34    6.56
00.01309    4.34    6.56
00.01310    4.34    6.56
00.01311    4.34    6.56
00.01312    4.34    6.56
00.01313    4.34    6.60
00.01314    4.34    6.60
00.01315    4.34    6.64
00.01316    4.34    6.64
00.01317    4.34    6.64
00.01318    4.34    6.68
00.01319    4.34    6.72
00.01320    4.34    6.72
00.01321    4.34    6.76
00.01322    4.34    6.76
00.01323    4.34    6.80
00.01324    4.34    6.84
00.01325    4.34    6.84
00.01326    4.34    6.84
00.01327    4.34    6.84
00.01328    4.34    6.88
00.01329    4.34    6.88
00.01330    4.34    6.88
00.01331    4.34    6.88
00.01332    4.34    6.88
00.01333    4.34    6.84
00.01334    4.34    6.84
00.01335    4.34    6.84
00.01336    4.34    6.84
00.01337    4.34    6.84
00.01338    4.34    6.84
00.01339    4.34    6.84
00.01340    4.34    6.84
00.01341    4.34    6.84
00.01342    4.34    6.84
00.01343    4.34    6.80
00.01344    4.34    6.80
00.01345    4.34    6.76
00.01346    4.34    6.76
00.01347    4.34    6.80
00.01348    4.34    6.80
00.01349    4.34    6.76
00.01350    4.34    6.76
00.01351    4.34    6.80
00.01352    4.34    6.76
00.01353    4.34    6.80
00.01354    4.34    6.80
00.01355    4.34    6.76
00.01356    4.34    6.80
00.01357    4.34    6.80
00.01358    4.34    6.80
00.01359    4.34    6.76
00.01360    4.34    6.80
00.01361    4.34    6.80
00.01362    4.34    6.76
00.01363    4.34    6.76
00.01364    4.34    6.72
00.01365    4.34    6.72
00.01366    4.34    6.72
00.01367    4.34    6.72
00.01368    4.34    6.72
00.01369    4.34    6.72
00.01370    4.34    6.68
00.01371    4.34    6.68
00.01372    4.34    6.68
00.01373    4.34    6.64
00.01374    4.34    6.64
00.01375    4.34    6.68
00.01376    4.34    6.60
00.01377    4.34    6.64
00.01378    4.34    6.60
00.01379    4.34    6.60
00.01380    4.34    6.60
00.01381    4.34    6.56
00.01382    4.34    6.56
00.01383    4.34    6.56
00.01384    4.34    6.60
00.01385    4.34    6.56
00.01386    4.34    6.56
00.01387    4.34    6.60
00.01388    4.34    6.56
00.01389    4.34    6.60
00.01390    4.34    6.56
00.01391    4.34    6.56
00.01392    4.34    6.52
00.01393    4.34    6.56
00.01394    4.34    6.52
00.01395    4.34    6.52
00.01396    4.34    6.52
00.01397    4.34    6.48
00.01398    4.34    6.48
00.01399    4.34    6.44
00.01400    4.34    6.44
00.01401    4.34    6.40
00.01402    4.34    6.40
00.01403    4.34    6.40
00.01404    4.34    6.40
00.01405    4.34    6.36
00.01406    4.34    6.36
00.01407    4.34    6.36
00.01408    4.34    6.36
00.01409    4.34    6.36
00.01410    4.34    6.36
00.01411    4.34    6.32
00.01412    4.34    6.32
00.01413    4.34    6.32
00.01414    4.34    6.32
00.01415    4.34    6.32
00.01416    4.34    6.32
00.01417    4.34    6.28
00.01418    4.34    6.32
00.01419    4.34    6.32
00.01420    4.34    6.32
00.01421    4.34    6.32
00.01422    4.34    6.28
00.01423    4.34    6.32
00.01424    4.34    6.32
00.01425    4.34    6.32
00.01426    4.34    6.32
00.01427    4.34    6.36
00.01428    4.34    6.36
00.01429    4.34    6.36
00.01430    4.34    6.36
00.01431    4.34    6.36
00.01432    4.34    6.36
00.01433    4.34    6.36
00.01434    4.34    6.36
00.01435    4.34    6.40
00.01436    4.34    6.40
00.01437    4.34    6.40
00.01438    4.34    6.36
00.01439    4.34    6.36
00.01440    4.34    6.40
00.01441    4.34    6.40
00.01442    4.34    6.40
00.01443    4.34    6.40
00.01444    4.34    6.44
00.01445    4.34    6.44
00.01446    4.34    6.44
00.01447    4.34    6.44
00.01448    4.34    6.44
00.01449    4.34    6.44
00.01450    4.34    6.44
00.01451    4.34    6.48
00.01452    4.34    6.44
00.01453    4.34    6.44
00.01454    4.34    6.48
00.01455    4.34    6.48
00.01456    4.34    6.44
00.01457    4.34    6.44
00.01458    4.34    6.44
00.01459    4.34    6.44
00.01460    4.34    6.48
00.01461    4.34    6.48
00.01462    4.34    6.48
00.01463    4.34    6.44
00.01464    4.34    6.48
00.01465    4.34    6.48
00.01466    4.34    6.48
00.01467    4.34    6.48
00.01468    4.34    6.48
00.01469    4.34    6.52
00.01470    4.34    6.48
00.01471    4.34    6.52
00.01472    4.34    6.52
00.01473    4.34    6.52
00.01474    4.34    6.52
00.01475    4.34    6.52
00.01476    4.34    6.52
00.01477    4.34    6.48
00.01478    4.34    6.52
00.01479    4.34    6.52
00.01480    4.34    6.52
00.01481    4.34    6.52
00.01482    4.34    6.52
00.01483    4.34    6.48
00.01484    4.34    6.48
00.01485    4.34    6.48
00.01486    4.34    6.48
00.01487    4.34    6.48
00.01488    4.34    6.44
00.01489    4.34    6.40
00.01490    4.34    6.44
00.01491    4.34    6.40
00.01492    4.34    6.40
00.01493    4.34    6.40
00.01494    4.34    6.36
00.01495    4.34    6.40
00.01496    4.34    6.40
00.01497    4.34    6.40
00.01498    4.34    6.40
00.01499    4.34    6.36
00.01500    4.34    6.36
00.01501    4.34    6.36
00.01502    4.34    6.36
00.01503    4.34    6.36
00.01504    4.34    6.36
00.01505    4.34    6.36
00.01506    4.34    6.36
00.01507    4.34    6.36
00.01508    4.34    6.36
00.01509    4.34    6.36
00.01510    4.34    6.40
00.01511    4.34    6.36
00.01512    4.34    6.36
00.01513    4.34    6.36
00.01514    4.34    6.36
00.01515    4.34    6.40
00.01516    4.34    6.36
00.01517    4.34    6.40
00.01518    4.34    6.36
00.01519    4.34    6.40
00.01520    4.34    6.40
00.01521    4.34    6.40
00.01522    4.34    6.36
00.01523    4.34    6.36
00.01524    4.34    6.36
00.01525    4.34    6.36
00.01526    4.34    6.36
00.01527    4.34    6.36
00.01528    4.34    6.36
00.01529    4.34    6.36
00.01530    4.34    6.36
00.01531    4.34    6.36
00.01532    4.34    6.36
00.01533    4.34    6.36
00.01534    4.34    6.36
00.01535    4.34    6.36
00.01536    4.34    6.36
00.01537    4.34    6.36
00.01538    4.34    6.36
00.01539    4.34    6.36
00.01540    4.34    6.36
00.01541    4.34    6.36
00.01542    4.34    6.40
00.01543    4.34    6.36
00.01544    4.34    6.36
00.01545    4.34    6.36
00.01546    4.34    6.36
00.01547    4.34    6.36
00.01548    4.34    6.40
00.01549    4.34    6.40
00.01550    4.34    6.40
00.01551    4.34    6.40
00.01552    4.34    6.40
00.01553    4.34    6.40
00.01554    4.34    6.40
00.01555    4.34    6.40
00.01556    4.34    6.40
00.01557    4.34    6.40
00.01558    4.34    6.40
00.01559    4.34    6.40
00.01560    4.34    6.40
00.01561    4.34    6.40
00.01562    4.34    6.40
00.01563    4.34    6.40
00.01564    4.34    6.40
00.01565    4.34    6.40
00.01566    4.34    6.40
00.01567    4.34    6.40
00.01568    4.34    6.40
00.01569    4.34    6.40
